fusion.gene.id	Sequence_Identity	depth	control	Algorithm	fusionType	Total_Read_Supp	overlap	recall_category
ENSG00000042429:ENSG00000182919	85%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000044574:ENSG00000142541	95%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000047932:ENSG00000047936	85%	100GB	negative	CTAT-LR-Fusion	false_fusion	17	1	False_Call
ENSG00000047932:ENSG00000047936	85%	100GB	positive	CTAT-LR-Fusion	false_fusion	19	1	False_Call
ENSG00000047932:ENSG00000047936	85%	10GB	positive	CTAT-LR-Fusion	false_fusion	5	1	False_Call
ENSG00000047932:ENSG00000047936	90%	100GB	negative	CTAT-LR-Fusion	false_fusion	43	1	False_Call
ENSG00000047932:ENSG00000047936	90%	100GB	positive	CTAT-LR-Fusion	false_fusion	39	1	False_Call
ENSG00000047932:ENSG00000047936	90%	10GB	negative	CTAT-LR-Fusion	false_fusion	3	1	False_Call
ENSG00000047932:ENSG00000047936	90%	10GB	positive	CTAT-LR-Fusion	false_fusion	2	1	False_Call
ENSG00000047932:ENSG00000047936	95%	100GB	negative	CTAT-LR-Fusion	false_fusion	32	1	False_Call
ENSG00000047932:ENSG00000047936	95%	100GB	positive	CTAT-LR-Fusion	false_fusion	33	1	False_Call
ENSG00000047932:ENSG00000047936	95%	10GB	negative	CTAT-LR-Fusion	false_fusion	3	1	False_Call
ENSG00000047932:ENSG00000047936	95%	10GB	positive	CTAT-LR-Fusion	false_fusion	2	1	False_Call
ENSG00000047936:ENSG00000282218	85%	100GB	negative	FusionSeeker	false_fusion	22	1	False_Call
ENSG00000047936:ENSG00000282218	85%	100GB	positive	FusionSeeker	false_fusion	24	1	False_Call
ENSG00000047936:ENSG00000282218	85%	10GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000047936:ENSG00000282218	85%	10GB	positive	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000047936:ENSG00000282218	85%	1GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000047936:ENSG00000282218	90%	100GB	negative	FusionSeeker	false_fusion	45	1	False_Call
ENSG00000047936:ENSG00000282218	90%	100GB	positive	FusionSeeker	false_fusion	38	1	False_Call
ENSG00000047936:ENSG00000282218	90%	10GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000047936:ENSG00000282218	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000047936:ENSG00000282218	95%	100GB	negative	FusionSeeker	false_fusion	31	1	False_Call
ENSG00000047936:ENSG00000282218	95%	100GB	positive	FusionSeeker	false_fusion	32	1	False_Call
ENSG00000047936:ENSG00000282218	95%	10GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000047936:ENSG00000282218	95%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000048544:ENSG00000255872	85%	100GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000048740:ENSG00000225830	85%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	17	3	True_Recall
ENSG00000048740:ENSG00000225830	85%	100GB	positive	JAFFAL	intra_chromosome	14	3	True_Recall
ENSG00000048740:ENSG00000225830	85%	100GB	positive	LongGF	intra_chromosome	15	3	True_Recall
ENSG00000048740:ENSG00000225830	90%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	29	4	True_Recall
ENSG00000048740:ENSG00000225830	90%	100GB	positive	Genion	intra_chromosome	20	4	True_Recall
ENSG00000048740:ENSG00000225830	90%	100GB	positive	JAFFAL	intra_chromosome	28	4	True_Recall
ENSG00000048740:ENSG00000225830	90%	100GB	positive	LongGF	intra_chromosome	25	4	True_Recall
ENSG00000048740:ENSG00000225830	90%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	2	3	True_Recall
ENSG00000048740:ENSG00000225830	90%	10GB	positive	JAFFAL	intra_chromosome	2	3	True_Recall
ENSG00000048740:ENSG00000225830	90%	10GB	positive	LongGF	intra_chromosome	2	3	True_Recall
ENSG00000048740:ENSG00000225830	95%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	31	4	True_Recall
ENSG00000048740:ENSG00000225830	95%	100GB	positive	Genion	intra_chromosome	16	4	True_Recall
ENSG00000048740:ENSG00000225830	95%	100GB	positive	JAFFAL	intra_chromosome	33	4	True_Recall
ENSG00000048740:ENSG00000225830	95%	100GB	positive	LongGF	intra_chromosome	28	4	True_Recall
ENSG00000048740:ENSG00000225830	95%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	5	3	True_Recall
ENSG00000048740:ENSG00000225830	95%	10GB	positive	JAFFAL	intra_chromosome	5	3	True_Recall
ENSG00000048740:ENSG00000225830	95%	10GB	positive	LongGF	intra_chromosome	4	3	True_Recall
ENSG00000048740:ENSG00000235939	85%	100GB	positive	FusionSeeker	false_fusion	21	1	False_Call
ENSG00000048740:ENSG00000235939	90%	100GB	positive	FusionSeeker	false_fusion	31	1	False_Call
ENSG00000048740:ENSG00000235939	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000048740:ENSG00000235939	95%	100GB	positive	FusionSeeker	false_fusion	33	1	False_Call
ENSG00000048740:ENSG00000235939	95%	10GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000049130:ENSG00000131051	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	10	1	Partial_Recall
ENSG00000049130:ENSG00000131051	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	43	1	Partial_Recall
ENSG00000049449:ENSG00000281880	85%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000049449:ENSG00000281880	90%	100GB	negative	Genion	false_fusion	6	1	False_Call
ENSG00000049449:ENSG00000281880	95%	100GB	positive	Genion	false_fusion	9	1	False_Call
ENSG00000049759:ENSG00000147573	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	17	2	Partial_Recall
ENSG00000049759:ENSG00000147573	85%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	8	2	Partial_Recall
ENSG00000049759:ENSG00000147573	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	24	2	Partial_Recall
ENSG00000049759:ENSG00000147573	90%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	16	2	Partial_Recall
ENSG00000049759:ENSG00000147573	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	2	1	Partial_Recall
ENSG00000049759:ENSG00000147573	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	25	3	Partial_Recall
ENSG00000049759:ENSG00000147573	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	17	3	Partial_Recall
ENSG00000049759:ENSG00000147573	95%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	23	3	Partial_Recall
ENSG00000049759:ENSG00000147573	95%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	3	2	Partial_Recall
ENSG00000049759:ENSG00000147573	95%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000049759:ENSG00000203734	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	8	1	Partial_Recall
ENSG00000049759:ENSG00000203734	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	16	2	Partial_Recall
ENSG00000049759:ENSG00000203734	90%	100GB	positive	JAFFAL	truncated_tri_fusion	12	2	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	14	4	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	28	4	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	100GB	positive	Genion	truncated_tri_fusion	19	4	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	100GB	positive	JAFFAL	truncated_tri_fusion	25	4	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	2	2	Partial_Recall
ENSG00000049759:ENSG00000203734	95%	10GB	positive	JAFFAL	truncated_tri_fusion	2	2	Partial_Recall
ENSG00000050426:ENSG00000185432	90%	100GB	negative	Genion	false_fusion	3	1	False_Call
ENSG00000050748:ENSG00000253908	90%	100GB	positive	CTAT-LR-Fusion	read_through	13	1	True_Recall
ENSG00000050748:ENSG00000253908	95%	100GB	positive	CTAT-LR-Fusion	read_through	39	1	True_Recall
ENSG00000050748:ENSG00000253908	95%	10GB	positive	CTAT-LR-Fusion	read_through	2	1	True_Recall
ENSG00000053254:ENSG00000176318	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000053254:ENSG00000259053	85%	100GB	negative	FusionSeeker	false_fusion	7	1	False_Call
ENSG00000053254:ENSG00000259053	85%	100GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000053254:ENSG00000259053	90%	100GB	negative	FusionSeeker	false_fusion	36	1	False_Call
ENSG00000053254:ENSG00000259053	90%	100GB	positive	FusionSeeker	false_fusion	27	1	False_Call
ENSG00000053254:ENSG00000259053	90%	10GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000053254:ENSG00000259053	95%	100GB	negative	FusionSeeker	false_fusion	41	1	False_Call
ENSG00000053254:ENSG00000259053	95%	100GB	positive	FusionSeeker	false_fusion	44	1	False_Call
ENSG00000053254:ENSG00000259053	95%	10GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000053254:ENSG00000259053	95%	10GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000057657:ENSG00000057663	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000057657:ENSG00000057663	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000059915:ENSG00000107874	85%	100GB	positive	FusionSeeker	false_fusion	55	1	False_Call
ENSG00000059915:ENSG00000107874	85%	10GB	positive	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000059915:ENSG00000107874	90%	100GB	positive	FusionSeeker	false_fusion	77	1	False_Call
ENSG00000059915:ENSG00000107874	90%	10GB	positive	FusionSeeker	false_fusion	10	1	False_Call
ENSG00000059915:ENSG00000107874	95%	100GB	positive	FusionSeeker	false_fusion	57	1	False_Call
ENSG00000059915:ENSG00000107874	95%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000060339:ENSG00000228451	85%	100GB	positive	CTAT-LR-Fusion	hybrid	13	3	True_Recall
ENSG00000060339:ENSG00000228451	85%	100GB	positive	FusionSeeker	hybrid	31	3	True_Recall
ENSG00000060339:ENSG00000228451	85%	100GB	positive	Genion	hybrid	36	3	True_Recall
ENSG00000060339:ENSG00000228451	90%	100GB	positive	CTAT-LR-Fusion	hybrid	25	3	True_Recall
ENSG00000060339:ENSG00000228451	90%	100GB	positive	FusionSeeker	hybrid	36	3	True_Recall
ENSG00000060339:ENSG00000228451	90%	100GB	positive	Genion	hybrid	39	3	True_Recall
ENSG00000060339:ENSG00000228451	90%	10GB	positive	CTAT-LR-Fusion	hybrid	2	2	True_Recall
ENSG00000060339:ENSG00000228451	90%	10GB	positive	FusionSeeker	hybrid	3	2	True_Recall
ENSG00000060339:ENSG00000228451	95%	100GB	positive	CTAT-LR-Fusion	hybrid	20	3	True_Recall
ENSG00000060339:ENSG00000228451	95%	100GB	positive	FusionSeeker	hybrid	12	3	True_Recall
ENSG00000060339:ENSG00000228451	95%	100GB	positive	Genion	hybrid	35	3	True_Recall
ENSG00000060339:ENSG00000228451	95%	10GB	positive	CTAT-LR-Fusion	hybrid	5	1	True_Recall
ENSG00000062485:ENSG00000134326	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	72	1	Partial_Recall
ENSG00000062485:ENSG00000134326	85%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	8	1	Partial_Recall
ENSG00000062485:ENSG00000134326	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	96	1	Partial_Recall
ENSG00000062485:ENSG00000134326	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	11	1	Partial_Recall
ENSG00000062485:ENSG00000134326	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	96	1	Partial_Recall
ENSG00000062485:ENSG00000134326	95%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	8	2	Partial_Recall
ENSG00000062485:ENSG00000134326	95%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000063177:ENSG00000163631	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000063177:ENSG00000198886	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000063177:ENSG00000198886	90%	100GB	positive	LongGF	false_fusion	2	1	False_Call
ENSG00000063177:ENSG00000210082	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000063177:ENSG00000268093	95%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000063978:ENSG00000168556	85%	100GB	positive	FusionSeeker	reverse_order: intra_chromosome	37	3	Partial_Recall
ENSG00000063978:ENSG00000168556	85%	100GB	positive	Genion	reverse_order: intra_chromosome	32	3	Partial_Recall
ENSG00000063978:ENSG00000168556	85%	100GB	positive	LongGF	reverse_order: intra_chromosome	33	3	Partial_Recall
ENSG00000063978:ENSG00000168556	85%	10GB	positive	FusionSeeker	reverse_order: intra_chromosome	7	3	Partial_Recall
ENSG00000063978:ENSG00000168556	85%	10GB	positive	GFSeeker	reverse_order: intra_chromosome	7	3	Partial_Recall
ENSG00000063978:ENSG00000168556	85%	10GB	positive	LongGF	reverse_order: intra_chromosome	5	3	Partial_Recall
ENSG00000063978:ENSG00000168556	90%	100GB	positive	FusionSeeker	reverse_order: intra_chromosome	37	3	Partial_Recall
ENSG00000063978:ENSG00000168556	90%	100GB	positive	Genion	reverse_order: intra_chromosome	34	3	Partial_Recall
ENSG00000063978:ENSG00000168556	90%	100GB	positive	LongGF	reverse_order: intra_chromosome	37	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	100GB	positive	FusionSeeker	reverse_order: intra_chromosome	27	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	100GB	positive	Genion	reverse_order: intra_chromosome	22	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	100GB	positive	LongGF	reverse_order: intra_chromosome	27	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	10GB	positive	FusionSeeker	reverse_order: intra_chromosome	3	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	10GB	positive	GFSeeker	reverse_order: intra_chromosome	3	3	Partial_Recall
ENSG00000063978:ENSG00000168556	95%	10GB	positive	LongGF	reverse_order: intra_chromosome	3	3	Partial_Recall
ENSG00000065518:ENSG00000286891	85%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000065621:ENSG00000148834	85%	100GB	negative	Genion	false_fusion	4	1	False_Call
ENSG00000065621:ENSG00000148834	85%	100GB	positive	Genion	false_fusion	7	1	False_Call
ENSG00000065911:ENSG00000181260	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000065911:ENSG00000181260	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000066322:ENSG00000175334	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	55	2	Partial_Recall
ENSG00000066322:ENSG00000175334	85%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	17	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	73	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	34	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	12	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	10GB	positive	LongGF	reverse_order:truncated_tri_fusion	6	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	1GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	4	2	Partial_Recall
ENSG00000066322:ENSG00000175334	90%	1GB	positive	LongGF	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000066322:ENSG00000175334	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	53	2	Partial_Recall
ENSG00000066322:ENSG00000175334	95%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	24	2	Partial_Recall
ENSG00000066322:ENSG00000175334	95%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	4	2	Partial_Recall
ENSG00000066322:ENSG00000175334	95%	10GB	positive	LongGF	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000066322:ENSG00000189326	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000066322:ENSG00000189326	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	29	1	Partial_Recall
ENSG00000066322:ENSG00000189326	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	41	1	Partial_Recall
ENSG00000066322:ENSG00000189326	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	2	2	Partial_Recall
ENSG00000066322:ENSG00000189326	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	6	2	Partial_Recall
ENSG00000066427:ENSG00000162944	95%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000066427:ENSG00000267586	95%	100GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000066427:ENSG00000272767	85%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	41	1	Partial_Recall
ENSG00000066427:ENSG00000272767	85%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	6	1	Partial_Recall
ENSG00000066427:ENSG00000272767	90%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	30	2	Partial_Recall
ENSG00000066427:ENSG00000272767	90%	100GB	positive	Genion	truncated_tri_fusion	11	2	Partial_Recall
ENSG00000066427:ENSG00000272767	90%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	4	1	Partial_Recall
ENSG00000066427:ENSG00000272767	95%	100GB	positive	Genion	truncated_tri_fusion	20	1	Partial_Recall
ENSG00000066427:ENSG00000272767	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000066557:ENSG00000164924	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	4	1	Partial_Recall
ENSG00000066557:ENSG00000164924	85%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	4	1	Partial_Recall
ENSG00000066557:ENSG00000164924	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	20	2	Partial_Recall
ENSG00000066557:ENSG00000164924	90%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	18	2	Partial_Recall
ENSG00000066557:ENSG00000164924	90%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	5	1	Partial_Recall
ENSG00000066557:ENSG00000164924	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	34	2	Partial_Recall
ENSG00000066557:ENSG00000164924	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	16	2	Partial_Recall
ENSG00000066557:ENSG00000164924:ENSG00000228784	95%	100GB	positive	Genion	wrong_order:tri_fusion	9	1	Partial_Recall
ENSG00000066557:ENSG00000228784	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	11	2	Partial_Recall
ENSG00000066557:ENSG00000228784	85%	100GB	positive	Genion	truncated_tri_fusion	17	2	Partial_Recall
ENSG00000066557:ENSG00000228784	85%	10GB	positive	FusionSeeker	truncated_tri_fusion	4	1	Partial_Recall
ENSG00000066557:ENSG00000228784	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	26	2	Partial_Recall
ENSG00000066557:ENSG00000228784	90%	100GB	positive	Genion	truncated_tri_fusion	21	2	Partial_Recall
ENSG00000066557:ENSG00000228784	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	35	2	Partial_Recall
ENSG00000066557:ENSG00000228784	95%	100GB	positive	Genion	truncated_tri_fusion	23	2	Partial_Recall
ENSG00000066557:ENSG00000228784	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	3	1	Partial_Recall
ENSG00000067842:ENSG00000265142	85%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	23	1	Partial_Recall
ENSG00000068097:ENSG00000143228:ENSG00000196586	90%	100GB	positive	Genion	wrong_order:tri_fusion	23	1	Partial_Recall
ENSG00000068097:ENSG00000143228:ENSG00000196586	95%	100GB	positive	Genion	wrong_order:tri_fusion	26	1	Partial_Recall
ENSG00000068097:ENSG00000196586	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000068097:ENSG00000196586	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	18	2	Partial_Recall
ENSG00000068097:ENSG00000196586	90%	100GB	positive	JAFFAL	truncated_tri_fusion	7	2	Partial_Recall
ENSG00000068097:ENSG00000196586	90%	10GB	positive	GFSeeker	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000068097:ENSG00000196586	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	22	2	Partial_Recall
ENSG00000068097:ENSG00000196586	95%	100GB	positive	JAFFAL	truncated_tri_fusion	26	2	Partial_Recall
ENSG00000068097:ENSG00000196586	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	3	2	Partial_Recall
ENSG00000068097:ENSG00000196586	95%	10GB	positive	JAFFAL	truncated_tri_fusion	3	2	Partial_Recall
ENSG00000068796:ENSG00000086200	85%	100GB	negative	CTAT-LR-Fusion	false_fusion	17	2	False_Call
ENSG00000068796:ENSG00000086200	85%	100GB	negative	LongGF	false_fusion	25	2	False_Call
ENSG00000068796:ENSG00000086200	85%	100GB	positive	LongGF	false_fusion	12	1	False_Call
ENSG00000068796:ENSG00000086200	85%	10GB	negative	CTAT-LR-Fusion	false_fusion	2	2	False_Call
ENSG00000068796:ENSG00000086200	85%	10GB	negative	LongGF	false_fusion	3	2	False_Call
ENSG00000068796:ENSG00000086200	90%	100GB	negative	CTAT-LR-Fusion	false_fusion	29	2	False_Call
ENSG00000068796:ENSG00000086200	90%	100GB	negative	LongGF	false_fusion	28	2	False_Call
ENSG00000068796:ENSG00000086200	90%	100GB	positive	CTAT-LR-Fusion	false_fusion	40	2	False_Call
ENSG00000068796:ENSG00000086200	90%	100GB	positive	LongGF	false_fusion	40	2	False_Call
ENSG00000068796:ENSG00000086200	90%	10GB	negative	CTAT-LR-Fusion	false_fusion	4	2	False_Call
ENSG00000068796:ENSG00000086200	90%	10GB	negative	LongGF	false_fusion	4	2	False_Call
ENSG00000068796:ENSG00000086200	95%	100GB	negative	CTAT-LR-Fusion	false_fusion	42	2	False_Call
ENSG00000068796:ENSG00000086200	95%	100GB	negative	LongGF	false_fusion	39	2	False_Call
