Source	supporting reads information	fusion.gene.id	support num	rank class	recall_category	control	depth	Sequence_Identity	fusionType
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a3359600-0e93-39e2-c7d6-d6f8d91f9222;64605751-d03b-6649-1840-61fc18e4e065	ENSG00000143198:ENSG00000196839	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	9248e0ce-c0f3-d238-ba60-e35900200263;4b0f15b2-55be-6a50-8252-6a03fd4dca79;743705b4-a294-a608-6dcf-a887b410ee31;34ad8f64-5c8d-6375-dc2c-812cb8f21bed	ENSG00000105613:ENSG00000164011	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7eea48a3-3da4-a6c0-8c15-80304b62ccbd;57442c76-b818-10e5-5bff-0d97bc2dfcc1	ENSG00000171735:ENSG00000144815	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1701d362-cf14-dcce-11d8-3ae7d5914c5a;0f417e98-8eb9-b116-3be8-37cff3a3ce80;2ed8e1f9-c097-efb7-51d7-6a8fbfad23ad;872ba9b8-7099-dea9-ab14-a97c7bee4371	ENSG00000145675:ENSG00000113569	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7a2641eb-2aa3-357b-310f-8323bdc33cd2;292e1631-9848-be94-bc4a-e219c12266ce	ENSG00000188186:ENSG00000125821	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	25ed0e4c-50f4-0b87-e705-6fba3cc274aa;d3a15937-e896-e53c-7a92-78c27d0b4c0c;3252a4ab-af05-f6ae-2871-72601d257a9b	ENSG00000010318:ENSG00000163930	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	11c071bc-89fd-b434-191b-8a556a9939f3;2e75c0c8-06cd-2cd4-ac78-67d3407b2df1;e892118f-c687-88b4-c9d7-a00f46c41e4d;b4cd2f2f-5aff-cc16-8986-929b6eefea09	ENSG00000196586:ENSG00000068097	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8dcbcd00-8c83-bf4b-87c6-8fbbe6ad11fc;df6185fe-d90f-cb68-6bed-92c9ed346660;19bc775f-9748-eba9-be9f-40d9aa1d8571	ENSG00000072571:ENSG00000130714	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	dd6828b8-741e-4410-4970-68b03025c57f;d1ecf8a0-dc38-a180-0a64-7323527652a6;6288cfe4-72ae-1995-c7c5-a75a01f97432;a09497d3-b91c-9479-f251-2b3e340dba0f	ENSG00000170144:ENSG00000198551	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cc0950bf-4fb9-281a-44df-493bb144ed43;eed532bf-d81e-b8c3-c275-260975e0f48d;f4894c04-8866-98b7-2287-b10b57ca840b;3a8e8e89-cb04-3242-c0cc-eae040d41efd;7636f51b-6edc-c537-e647-74deb1aa3e20	ENSG00000196549:ENSG00000162302	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8830783f-6bd6-52f6-59a7-f1a15eb7fcb5;ceb6f06b-2060-c716-037a-fda9cc7c0753;7557ad48-e8a4-a3d6-c993-f9dbf694b15d;42c78bf1-899c-f720-28e4-1c94528104ca	ENSG00000106819:ENSG00000124787	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ecb93365-9f74-65a1-d03a-c1687465dfb3;f7035fd8-54c2-126b-6155-e9ea3e31d781;68264ad7-94da-37e0-461f-8529756c022a	ENSG00000189326:ENSG00000066322	3	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	f28f9c9b-a5b0-5c6a-316a-29edc053811a;19ec8eb3-f7a9-9aa0-25fd-f11c362adaec;bd0b338c-e24d-7d2f-a487-58aa68cf7346;27c74e71-9391-156d-6f2e-0bf8ebae7c4f	ENSG00000168280:ENSG00000144320	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	3bddc487-ea76-8e40-909c-c537bc8d622c;588ce3d6-7444-626b-1854-e7e46fec37ca	ENSG00000254979:ENSG00000140987	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d6ef807f-c56b-9520-7817-55abfc7368af;295a0960-8d9d-772c-1488-b1eb9f9128cd	ENSG00000124486:ENSG00000124523	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	48a90027-ef99-383b-8fb7-474358b650ea;ee9ba9a2-b895-eb81-363d-5f92a57c816c	ENSG00000196136:ENSG00000175899	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	2601e55e-a4d3-fdcc-52a4-41a9d7e2d7c9;67bf77b5-9b3e-455b-5e90-7fcf7f47644e;20caec5e-ff0c-54de-f81d-629f914bd452	ENSG00000138101:ENSG00000144589	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	fffd3b57-cbd8-6dbd-d5b7-90a09cd83c9a;9722e242-c7f6-4501-90fd-c6aff955b1d4	ENSG00000154240:ENSG00000039560	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a8cae1b3-83ce-f788-9e8b-617697a8d324;6119d715-12b6-b7a4-9a26-6b3c5350390b;c45cd91a-2772-7900-12aa-18d4b3c201d7	ENSG00000063978:ENSG00000168556	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	967c03e5-937c-cdde-8a0b-d3495c2c1b1e;928c2e6e-e544-ea6b-2285-2bddc264826e;47d617ca-3c55-1fc2-25de-7ce73849b1a0	ENSG00000151694:ENSG00000130714	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	25670f9a-cef0-ca5e-e226-1185a21149ac;791213c8-cf95-912b-c47f-a71c0883cf08;ee2b4bdf-d992-894e-5eec-2739a7e09db7;fa74e243-8985-8f51-38b2-bcb6af61a777	ENSG00000105011:ENSG00000125755	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	75d15106-d26c-b0d6-0bb8-fe4771db92b0;17ab043e-374a-5006-e865-6576c8c67c28;baba8e6a-3502-0054-1cd6-786462540f51	ENSG00000132170:ENSG00000181786	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cc5b1279-f21b-2056-1ec7-d3d01a50aed7;191984c0-eb1d-68ec-58e9-be4b6902fe3b	ENSG00000156508:ENSG00000115414	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	84dfb4a0-94c1-6100-277f-881ae445cb8e;abcd8cf7-f9fd-857d-0a68-7bb0910ac390;1a6ad8d8-5bb6-f637-eab9-d7557e2a7ced;3c31403f-ee30-d542-9329-4060bfb8dbdc	ENSG00000168591:ENSG00000114923	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	74e50afe-c045-03c8-688d-c686d80a5df5;c29ea757-90f1-5c75-42f9-b7b7206e0e7c;58fd266b-7973-44e7-5c2e-668a1829f35d	ENSG00000108576:ENSG00000132002	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ab597163-e866-0630-3cb3-dc4a5848d8da;9f4009a2-94e4-e488-3aff-b429a2f5b3a8	ENSG00000197756:ENSG00000178952	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bcb68e6d-8c1f-2cc0-f155-4f40e7aab60e;efee1839-1ccb-25d6-1aee-85d1fb92b43b;e48e486e-a9aa-e458-983f-07a029a478b1	ENSG00000158987:ENSG00000145901	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8e004c8a-bd9e-a88a-8fef-08db1cecd13f;c835f833-888e-23a5-0781-5febaf690dc8;97200129-0937-6d53-2fc1-d7de3d558b40;449928a5-f0e8-1693-9346-e347c8b4cb64	ENSG00000214097:ENSG00000143633	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	fa3c20de-f465-e650-7442-2af2c411a8cb;8fee9c8c-38b8-6ba1-a6fb-922ef03db004	ENSG00000170889:ENSG00000156508	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	406311fc-b1aa-a9eb-e148-c6aefe5593dd;511f1f22-8bbd-a2bb-0ef9-c1a2e5e3784c;8a854940-1478-b36f-626d-ea4df8e88b5d;775649f0-e1da-3a19-fcf2-46c4bd20778b	ENSG00000036672:ENSG00000137860	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	aff6d3b3-d152-3853-c214-c9b47483a877;8012fa2b-7630-003a-aa19-60f1b9a35b3f	ENSG00000156508:ENSG00000005007	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	aaf84405-68d0-676d-ce20-de9b3d72e7e3;28b45026-6fa2-c86a-ce30-d31d13d1bc04;d2f02ab1-d07c-317d-593e-6ccfb85b2f02	ENSG00000167207:ENSG00000090565	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	9011d479-c922-ee8e-0c18-a0849156c7d5;c934fc32-7877-6480-600a-4ab90099f2db;12370852-1a38-cf57-b14a-1d251fe13786	ENSG00000185187:ENSG00000184363	3	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	261d7322-97c6-ba21-35ee-a54bfb980c08;cf437ce8-9dd6-59da-f803-ac2ff078144b	ENSG00000145192:ENSG00000142541	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ef488638-063d-9d88-45f1-ac11eb6ed32f;5e440f58-6586-3f02-554a-da981e3ea3c8;e489c85d-8e81-74cf-0a23-1d03eb05deea	ENSG00000094631:ENSG00000186409	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	3399ac8c-19f6-c2e3-cc22-a53550cfff2d;cb814778-5d29-f453-29fe-92f97a8abfef	ENSG00000125503:ENSG00000131037	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	709b3083-a784-cb9f-7fdc-5fc3e5a2cbfb;b2f943bb-28e4-e1f2-9a27-20e1f2a3c593	ENSG00000120896:ENSG00000221947	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	111e17be-c51d-aabe-2249-e3005e300f32;667b77af-280f-a92c-531f-0ffe5037e51c;7b24f3fe-46c0-1069-02ec-acc04f4209db;a2501228-6662-e624-3d86-c1d8f3f4fb61;ef56af78-00d0-53f2-4ee3-6760d0c7337e	ENSG00000077380:ENSG00000186088	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c1b6900d-9350-355e-401e-a27acad0d574;4f54dd60-dd20-055f-da30-50fe69c08f8d	ENSG00000100307:ENSG00000172404	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	4e59b63f-38c1-6fb2-a6b1-ebf8ba09e2a5;b8b66e23-4729-a866-1e64-9fb61b1576e4;4043c524-23a0-71ce-cd71-2449b14ba1e1	ENSG00000109971:ENSG00000095209	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bd652896-505f-e920-8304-05b064737e3e;0470c894-b202-4b01-0543-92fa3fce9789	ENSG00000198246:ENSG00000138698	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bd652896-505f-e920-8304-05b064737e3e;0470c894-b202-4b01-0543-92fa3fce9789	ENSG00000138698:ENSG00000166855	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1a89019c-96ee-2d9b-3edc-d894eff033d5;6c92cb33-7d90-342d-2486-8a0bb73a3e65	ENSG00000135517:ENSG00000136014	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	238b2c81-9d99-7255-08e5-0563e87d6a26;0a846a48-1ae6-9ab2-bfcf-151c6886fde5;c9cc098e-0cc1-389f-b15d-3d0fd312f107;de14cbd3-0d1b-e049-dfa9-195cb28095d0	ENSG00000003393:ENSG00000170448	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cad2a544-1ae5-3cf7-ddcb-9c257a8aa836;4df7f16d-ce95-8467-9b89-a1a82e64a2e2;d42a09ba-8464-8f5a-eba3-e6e930dda25b;d9ddbc11-47ab-5f80-06cc-1a0e9852418c;98451e0e-cfc6-6074-5602-e128736f4222;97c29e37-2579-3fa3-0ef2-cdc5ca7df4ce	ENSG00000102312:ENSG00000221910	6	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a4d8e634-3b95-9060-6ec7-50cadf21f99a;d4513ba1-835a-5848-8cbd-d1385be8c9c6	ENSG00000147434:ENSG00000164953	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	440f6a8d-d8e9-560e-b911-5119142bbcdc;ea097e84-a862-0d3a-6de1-8e0a1e34f029;fae94653-14b8-4613-4321-a16d3fc63d8b	ENSG00000104490:ENSG00000138759	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	45eb8cba-5504-06ad-a14e-c07ce27b0f02;554ccf06-28a8-0f0d-32ef-7b2829ad5b9f	ENSG00000187720:ENSG00000003393	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	0ccc8ade-fc06-0c9e-861f-56d666f9c030;47f27d4b-1235-7a83-563f-69abff2cabbd	ENSG00000197249:ENSG00000185624	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	76e758ab-a5e9-a91d-e56f-49467d0a6bf5;2a42048f-7793-f20b-3744-2fa49a909569;f3e25740-5d40-a639-21b8-6ae037a312d5;8d17d52b-fc7d-461c-48fc-c87046fca49c;733a2759-2fc4-c3f9-b07c-d307a13cf1c2;d5557c0d-4f78-fc0e-3e52-8260f9cb67b9;b6442d5e-83ae-b602-06a4-b5841e7a9aa4	ENSG00000161513:ENSG00000172782	7	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	432664a1-b2c0-a6fa-8fcf-871497af750e;cfe89a0e-06fd-5b31-5053-75f6cf6590e7	ENSG00000196455:ENSG00000206384	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	3995fb30-7280-24a7-71bd-cef9e7d78783;9838f06a-4c49-7f2a-8418-3f3a40bd0d17	ENSG00000163631:ENSG00000175899	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ea0f78b0-caf9-9690-b229-1c8642f9c188;41234419-d7dd-6b6b-5f2b-5b8509c72941;60dc2b51-ba3e-d450-4c46-f5d98b0e7ffc;34b58c9a-38ec-0c3c-903d-d0ded42e8369	ENSG00000091513:ENSG00000197249	4	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ad0c94c8-8baa-05a2-c17a-2fa946eb6c39;cbee8bea-1b80-4639-8bcf-098604f85235;337600d3-0e88-e551-0bf3-9b8bee3f3adc	ENSG00000149657:ENSG00000101182	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	dfd0d680-39e4-4135-9c6e-fd1b8886052d;c7fa0746-4bdc-c7b0-7c0a-c1099e84da75	ENSG00000164924:ENSG00000066557	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	9b4a8100-7609-0be1-d07a-7620ac6cc9d3;b1605024-f70e-1fe4-44d7-43685c924407;5fdf7352-fe12-26a1-06e7-2d2c67bd416d	ENSG00000151694:ENSG00000185798	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1762265a-73a4-6d2b-7f01-8313bd58ce22;bdf33554-c720-3ac2-bf07-8082148b59c8	ENSG00000100811:ENSG00000148604	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	fe2d17d6-a2f6-fb0e-3cb6-50d5ccdb3379;4c372556-fe51-c581-cfd4-4a2537ddfd89	ENSG00000087086:ENSG00000163631	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d03392d3-7a91-da73-e42e-a06d478ad3eb;daddf8d8-66ca-071b-7d35-bba47007b092	ENSG00000062485:ENSG00000134326	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	72d7731c-1643-591a-0f00-7d3c044995a6;b410d55f-fa55-fd30-d414-6d6707b3f574	ENSG00000156508:ENSG00000108679	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1d4776ff-92d5-f90a-18b0-522249d7c681;d86d52c8-2f5b-fb34-dbc5-9c468ea7b313	ENSG00000101266:ENSG00000101158	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c1e1a527-cc33-6e36-dd23-41a142d87164;9ee612ad-a49d-3d2e-9472-1a559f028675	ENSG00000156508:ENSG00000087086	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	db7a4af1-2cee-3f92-5024-ada67b3069c0;acdd44fd-f35c-c7d5-8088-1d879391fe41	ENSG00000147257:ENSG00000163631	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1bd6ef2c-7ecc-be1c-45e7-d6b5c97283aa;248d35f4-ff60-5bc4-3e12-8bafaa771115;a4645c42-158e-2458-9a4a-406252948ced;5c537784-60d9-32b0-7efd-58d175c680a9	ENSG00000109113:ENSG00000109736	4	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8ae8e202-5c65-0f6c-d91c-d174cc20160b;6fbadbf0-1e89-1c9c-680e-07aa5face4de;355c81d6-ee78-a654-16f1-1fd3376c3ea7	ENSG00000082898:ENSG00000106692	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ca34e317-7d7e-a31e-a8ee-a2d4e147643e;c4f18e54-3274-34f7-45bb-a960923f174f	ENSG00000082805:ENSG00000145907	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	724fab46-944d-651d-8b9c-99ef4c75fa70;f000d5cf-1667-2c49-c598-543be2ac7b0c;caaf5bb0-1d63-0d03-4f4f-4be4fa2825c1	ENSG00000183137:ENSG00000170954	3	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	268e6eaf-55c1-8033-808d-f0b29101e57c;ecff4859-8dd9-7dc6-efc9-d7c1eb928c9e	ENSG00000139197:ENSG00000111300	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d06c0369-59bc-1442-17d5-bf5bbbce33fe;8827874a-5d32-ccef-25e1-599cb1c95b72	ENSG00000117758:ENSG00000159176	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cb9780a9-d6a8-f9d0-3f50-c70901497e97;9d2939f2-5e52-be36-b6e3-c607deb7473e	ENSG00000203734:ENSG00000049759	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	522ffc0a-c618-bb1a-b21d-f186a97c4ed3;231f380a-940a-8310-9fee-234f69318bd6	ENSG00000119899:ENSG00000146223	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	f709bbef-43af-4284-964e-8e69ab17b4b2;3bf9de00-035b-2c62-9078-ebb53e6baa7d	ENSG00000183476:ENSG00000145734	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	fe746ae7-4b43-b524-3007-fd5d619b4383;d3af0b0d-b4a8-bbdc-a995-b581aa7a54dc	ENSG00000196136:ENSG00000156508	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	6121f076-61ee-1d22-de06-1dbade90f451;0f650b31-0e65-111e-29cc-00a4f295056e	ENSG00000159377:ENSG00000101255	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	fe0eff25-9c69-ed38-f66b-9458b244c36c;c280a915-20c5-2e14-1064-2f40715496ac	ENSG00000105889:ENSG00000075303	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q85	7dadea7c-2fb9-b458-2211-3eb19ba52e1f;71e3f01c-46ca-e0df-1cbc-5239b0981001	ENSG00000155511:ENSG00000106617	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	85%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q85	09326b95-61f1-25ef-98b0-46a73ca5b68b;47e1aebf-8aa0-688e-0bcb-9f7b4b6f97d5	ENSG00000147403:ENSG00000269242	2	flag = 3: Low Confidence Fusion	False_Call	positive	1GB	85%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q85	4dbbee16-e8eb-04a0-7025-de1a1d4b60f2;f2c8ec09-8a22-a9a2-9979-5bb7af9644b8	ENSG00000087258:ENSG00000009830	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	85%	reverse_order: hybrid
